rssi,snr,pdr,latency_ms,retries,etx,queue_pct,battery_pct,temperature_c,time_on_air_s,spreading_factor,bandwidth_khz,link_success,data_type
-120.42,-6.64,0.3972,2000.0,3,2.518,77.67,11.11,48.71,1.8104,12,125,0,SYNTHETIC-DEMO
-78.67,8.73,0.9852,297.44,0,1.015,71.37,10.23,58.94,0.0668,8,250,1,SYNTHETIC-DEMO
-115.21,-2.51,0.7529,1180.39,1,1.328,15.39,33.42,60.16,0.4936,11,250,1,SYNTHETIC-DEMO
-64.74,3.0,0.9576,305.51,0,1.044,20.84,71.13,47.97,0.2468,9,125,1,SYNTHETIC-DEMO
-97.85,-2.93,0.6812,314.11,0,1.468,43.42,63.45,20.17,0.2263,10,250,1,SYNTHETIC-DEMO
-119.67,-9.57,0.1745,2000.0,7,5.73,51.25,62.24,27.79,0.2468,9,125,0,SYNTHETIC-DEMO
-110.15,1.07,0.8644,574.48,0,1.157,90.15,31.56,48.02,0.2468,9,125,1,SYNTHETIC-DEMO
-68.94,5.31,0.9814,173.08,0,1.019,14.37,75.71,58.16,0.1336,8,125,1,SYNTHETIC-DEMO
-104.13,1.16,0.9831,90.57,0,1.017,31.87,97.02,24.59,0.018,7,500,1,SYNTHETIC-DEMO
-69.34,15.0,0.9307,569.69,0,1.074,46.62,48.77,26.19,0.4526,10,125,1,SYNTHETIC-DEMO
-113.8,-0.67,0.7682,758.61,1,1.302,94.78,54.41,48.74,0.1336,8,125,0,SYNTHETIC-DEMO
-94.57,-0.11,0.8969,329.73,0,1.115,72.77,79.75,29.48,0.0719,7,125,1,SYNTHETIC-DEMO
-67.91,5.42,1.0,555.9,0,1.0,83.63,70.95,49.04,0.2468,9,125,1,SYNTHETIC-DEMO
-121.85,-6.54,0.3369,1063.39,4,2.968,36.6,71.5,55.64,0.0719,7,125,0,SYNTHETIC-DEMO
-105.22,-4.9,0.5727,654.05,0,1.746,55.13,43.37,26.7,0.4936,11,250,1,SYNTHETIC-DEMO
-65.86,4.53,0.9724,763.76,0,1.028,86.7,58.85,64.78,0.4526,12,500,1,SYNTHETIC-DEMO
-86.23,0.63,0.8516,1138.3,0,1.174,57.41,56.06,54.85,0.9871,11,125,1,SYNTHETIC-DEMO
-78.44,7.25,0.9896,370.08,0,1.01,75.61,24.63,59.81,0.1336,8,125,1,SYNTHETIC-DEMO
-70.26,5.61,0.9742,242.56,0,1.026,59.98,48.37,61.03,0.0719,7,125,1,SYNTHETIC-DEMO
-90.97,1.47,0.8806,2000.0,1,1.136,68.53,17.62,35.01,0.9871,11,125,1,SYNTHETIC-DEMO
-70.05,9.13,0.9671,165.25,0,1.034,17.17,31.61,36.75,0.1336,8,125,1,SYNTHETIC-DEMO
-83.48,6.68,0.9691,1987.95,0,1.032,62.08,39.21,52.07,1.8104,12,125,1,SYNTHETIC-DEMO
-80.43,-1.86,0.8501,1905.07,0,1.176,44.48,31.34,58.61,1.8104,12,125,1,SYNTHETIC-DEMO
-115.06,-9.8,0.0895,2000.0,7,10.0,27.36,38.32,20.43,0.9871,11,125,0,SYNTHETIC-DEMO
-63.96,7.66,1.0,113.25,0,1.0,15.01,91.23,31.19,0.0668,8,250,1,SYNTHETIC-DEMO
-73.25,2.78,0.8602,84.16,0,1.163,23.51,14.68,45.08,0.0334,8,500,1,SYNTHETIC-DEMO
-108.48,0.87,0.8385,2000.0,1,1.193,72.99,26.79,41.0,0.9871,11,125,1,SYNTHETIC-DEMO
-87.3,1.55,0.8376,587.58,1,1.194,61.88,51.57,50.39,0.1336,8,125,1,SYNTHETIC-DEMO
-100.53,6.16,1.0,179.7,0,1.0,40.2,45.28,51.52,0.0719,7,125,1,SYNTHETIC-DEMO
-82.07,2.77,0.8822,453.72,1,1.134,60.84,86.76,26.11,0.0617,9,500,1,SYNTHETIC-DEMO
-60.41,10.98,1.0,1241.15,0,1.0,77.32,12.13,42.98,0.9871,11,125,0,SYNTHETIC-DEMO
-122.03,-7.84,0.2985,1744.35,5,3.35,82.8,31.42,44.95,0.1234,9,250,1,SYNTHETIC-DEMO
-63.09,10.94,0.9962,353.53,0,1.004,35.57,70.79,19.13,0.2468,9,125,1,SYNTHETIC-DEMO
-120.29,-3.29,0.5842,603.12,2,1.712,40.14,29.52,59.46,0.0719,7,125,0,SYNTHETIC-DEMO
-95.05,4.34,1.0,358.6,0,1.0,39.97,68.5,36.0,0.2468,9,125,1,SYNTHETIC-DEMO
-93.66,1.11,0.8615,1910.82,0,1.161,41.22,76.47,51.7,1.8104,12,125,1,SYNTHETIC-DEMO
-107.53,2.56,0.8726,121.91,0,1.146,20.65,83.85,45.66,0.0719,7,125,1,SYNTHETIC-DEMO
-88.16,4.01,1.0,592.53,0,1.0,93.82,35.51,44.28,0.2468,9,125,1,SYNTHETIC-DEMO
-70.79,5.05,0.888,526.46,0,1.126,17.81,36.44,38.1,0.4936,11,250,1,SYNTHETIC-DEMO
-105.89,-3.7,0.6508,481.78,0,1.537,17.24,43.18,18.92,0.4526,10,125,0,SYNTHETIC-DEMO
-120.42,-2.56,0.7108,1249.8,2,1.407,72.03,68.83,22.8,0.2468,9,125,1,SYNTHETIC-DEMO
-83.9,8.45,0.9823,505.91,0,1.018,20.64,60.07,53.01,0.4526,10,125,1,SYNTHETIC-DEMO
-76.14,2.04,1.0,177.12,0,1.0,21.39,25.53,37.0,0.1336,8,125,1,SYNTHETIC-DEMO
-62.96,11.89,0.9082,259.14,0,1.101,41.16,36.99,52.04,0.1336,8,125,1,SYNTHETIC-DEMO
-114.63,-8.86,0.2243,2000.0,7,4.459,89.46,84.73,23.89,0.4526,10,125,0,SYNTHETIC-DEMO
-66.41,6.24,1.0,529.2,0,1.0,20.52,29.49,38.03,0.4526,10,125,0,SYNTHETIC-DEMO
-93.66,3.3,1.0,1275.47,0,1.0,84.65,18.03,44.67,0.9871,11,125,1,SYNTHETIC-DEMO
-109.68,-5.39,0.477,2000.0,3,2.097,86.24,78.34,50.34,0.9871,11,125,0,SYNTHETIC-DEMO
-62.42,14.52,0.9316,284.88,0,1.073,6.13,18.08,54.48,0.2468,9,125,1,SYNTHETIC-DEMO
-109.5,-0.25,0.7794,348.99,1,1.283,25.91,61.88,60.36,0.0617,9,500,1,SYNTHETIC-DEMO
-77.33,1.53,0.9201,550.4,0,1.087,43.98,69.42,35.07,0.4526,10,125,1,SYNTHETIC-DEMO
-73.98,8.8,1.0,193.01,0,1.0,26.44,96.48,16.95,0.1234,9,250,1,SYNTHETIC-DEMO
-97.02,-3.88,0.5191,475.48,0,1.927,16.34,85.79,56.66,0.4526,10,125,0,SYNTHETIC-DEMO
-80.15,4.98,0.9315,580.17,0,1.074,46.76,18.3,60.39,0.4526,10,125,0,SYNTHETIC-DEMO
-87.79,6.12,1.0,1076.46,0,1.0,31.41,34.83,37.42,0.9871,11,125,1,SYNTHETIC-DEMO
-112.52,-0.65,0.7969,189.3,0,1.255,13.45,85.54,60.05,0.1336,8,125,1,SYNTHETIC-DEMO
-75.61,5.8,0.9631,240.92,0,1.038,42.65,66.67,52.57,0.1336,8,125,1,SYNTHETIC-DEMO
-64.68,7.63,1.0,352.7,0,1.0,82.03,86.26,24.02,0.0719,7,125,1,SYNTHETIC-DEMO
-93.24,-2.36,0.7279,787.21,1,1.374,54.45,47.33,44.27,0.2468,9,125,1,SYNTHETIC-DEMO
-60.37,10.55,1.0,171.67,0,1.0,48.51,73.94,29.83,0.0719,7,125,1,SYNTHETIC-DEMO
-97.18,3.52,0.922,263.1,0,1.085,63.75,22.04,29.89,0.0668,8,250,1,SYNTHETIC-DEMO
-93.82,8.77,1.0,206.72,0,1.0,25.94,51.53,34.54,0.1234,9,250,1,SYNTHETIC-DEMO
-81.2,3.1,0.8811,228.82,0,1.135,28.54,18.48,24.19,0.1336,8,125,1,SYNTHETIC-DEMO
-112.92,-0.27,0.9194,311.24,0,1.088,32.45,44.64,20.32,0.2468,9,125,1,SYNTHETIC-DEMO
-66.37,11.08,0.9132,222.81,0,1.095,54.18,88.14,60.28,0.0719,7,125,1,SYNTHETIC-DEMO
-72.92,5.1,1.0,162.65,0,1.0,36.56,76.2,17.61,0.0719,7,125,1,SYNTHETIC-DEMO
-68.29,10.45,0.9252,431.88,0,1.081,68.8,17.66,22.32,0.2263,10,250,1,SYNTHETIC-DEMO
-85.38,0.8,0.9278,215.11,0,1.078,29.51,54.47,63.56,0.1336,8,125,1,SYNTHETIC-DEMO
-67.56,9.01,0.963,271.66,0,1.038,62.41,99.93,56.83,0.0719,7,125,1,SYNTHETIC-DEMO
-80.8,4.06,0.995,270.95,0,1.005,7.02,93.16,41.33,0.2468,9,125,1,SYNTHETIC-DEMO
-91.75,3.62,0.8787,422.06,0,1.138,65.12,15.1,29.11,0.2263,10,250,1,SYNTHETIC-DEMO
-64.43,10.72,1.0,256.97,0,1.0,62.83,81.63,17.18,0.0719,7,125,1,SYNTHETIC-DEMO
-96.42,-0.96,0.8774,507.78,0,1.14,79.35,54.07,51.72,0.2468,9,125,1,SYNTHETIC-DEMO
-92.46,1.85,0.9085,270.28,0,1.101,68.01,22.18,46.89,0.0719,7,125,1,SYNTHETIC-DEMO
-113.98,-3.95,0.5981,551.38,2,1.672,8.92,12.94,20.71,0.0719,7,125,1,SYNTHETIC-DEMO
-63.4,5.34,1.0,524.28,0,1.0,82.44,77.55,20.2,0.2468,9,125,1,SYNTHETIC-DEMO
-110.63,-3.95,0.6268,172.74,0,1.595,21.58,28.96,44.11,0.1234,9,250,1,SYNTHETIC-DEMO
-111.91,-5.0,0.5276,386.44,0,1.895,53.48,34.85,19.28,0.2468,9,125,1,SYNTHETIC-DEMO
-118.42,-8.55,0.1256,2000.0,7,7.961,29.73,82.24,45.57,0.2263,10,250,0,SYNTHETIC-DEMO
-95.53,-1.7,0.8481,1873.26,0,1.179,6.53,74.72,37.62,1.8104,12,125,1,SYNTHETIC-DEMO
-107.22,-2.71,0.7064,284.37,0,1.416,16.22,69.34,44.63,0.2468,9,125,1,SYNTHETIC-DEMO
-76.85,5.98,1.0,111.27,0,1.0,17.8,19.44,54.18,0.0668,8,250,1,SYNTHETIC-DEMO
-105.01,-5.61,0.5254,1191.58,1,1.903,54.65,14.7,52.31,0.4526,10,125,0,SYNTHETIC-DEMO
-78.15,9.66,0.9178,314.09,0,1.09,81.48,33.53,15.74,0.0668,8,250,1,SYNTHETIC-DEMO
-112.26,-0.92,0.8077,626.42,1,1.238,92.34,44.23,30.32,0.0668,8,250,1,SYNTHETIC-DEMO
-110.05,-2.81,0.7121,391.16,0,1.404,85.56,26.75,56.51,0.0719,7,125,1,SYNTHETIC-DEMO
-72.6,2.58,0.8811,153.61,0,1.135,45.08,96.12,17.68,0.036,7,250,1,SYNTHETIC-DEMO
-100.88,-0.96,0.7859,760.36,0,1.272,92.43,23.46,16.91,0.4526,12,500,0,SYNTHETIC-DEMO
-117.73,-5.39,0.3709,2000.0,3,2.696,9.79,84.84,25.51,0.4526,10,125,1,SYNTHETIC-DEMO
-62.51,5.59,1.0,492.94,0,1.0,79.19,43.57,44.72,0.2468,9,125,1,SYNTHETIC-DEMO
-113.47,-7.43,0.2735,788.52,2,3.657,32.08,60.13,41.53,0.1336,8,125,0,SYNTHETIC-DEMO
-115.24,-1.13,0.7311,606.98,1,1.368,87.56,54.19,48.74,0.0719,7,125,1,SYNTHETIC-DEMO
-101.71,-1.56,0.7591,299.92,0,1.317,69.14,55.95,63.25,0.0719,7,125,1,SYNTHETIC-DEMO
-118.78,-1.6,0.7776,330.63,0,1.286,71.83,13.57,42.96,0.1336,8,125,1,SYNTHETIC-DEMO
-114.88,-3.77,0.5893,323.13,0,1.697,36.75,25.47,40.74,0.2468,9,125,0,SYNTHETIC-DEMO
-69.98,10.14,0.9013,508.45,0,1.109,11.73,64.53,57.45,0.4526,10,125,1,SYNTHETIC-DEMO
-113.85,-0.95,0.7924,322.24,0,1.262,32.37,21.89,16.33,0.2468,9,125,0,SYNTHETIC-DEMO
-117.76,-2.81,0.6226,590.17,1,1.606,54.16,16.91,61.25,0.1336,8,125,1,SYNTHETIC-DEMO
-67.8,12.19,0.9001,2000.0,0,1.111,87.27,62.48,25.64,1.8104,12,125,1,SYNTHETIC-DEMO
-96.15,1.31,0.8965,476.31,0,1.115,82.58,44.01,36.05,0.2263,10,250,0,SYNTHETIC-DEMO
-114.78,-8.93,0.1494,2000.0,7,6.695,44.65,68.87,54.47,0.2468,9,125,0,SYNTHETIC-DEMO
-87.2,-1.47,0.8867,286.8,0,1.128,10.22,44.93,40.18,0.2468,9,125,1,SYNTHETIC-DEMO
-122.3,-7.86,0.1672,2000.0,7,5.98,75.09,87.08,44.01,0.1336,8,125,0,SYNTHETIC-DEMO
-97.22,3.29,1.0,380.72,0,1.0,89.42,64.87,49.08,0.0719,7,125,1,SYNTHETIC-DEMO
-86.63,1.94,0.8941,608.66,1,1.118,64.75,12.99,41.13,0.1336,8,125,1,SYNTHETIC-DEMO
-62.79,10.02,0.9971,292.95,0,1.003,12.37,30.11,17.43,0.2263,10,250,1,SYNTHETIC-DEMO
-103.78,0.93,0.9008,118.69,0,1.11,6.87,71.23,40.88,0.0719,7,125,1,SYNTHETIC-DEMO
-75.27,6.76,0.9878,321.73,0,1.012,90.06,22.0,51.0,0.018,7,500,1,SYNTHETIC-DEMO
-116.37,-12.11,0.1075,1943.71,7,9.306,86.73,55.07,44.7,0.0719,7,125,0,SYNTHETIC-DEMO
-96.82,-3.36,0.5622,805.12,3,1.779,12.57,61.14,55.81,0.0719,7,125,1,SYNTHETIC-DEMO
-110.5,3.56,0.9342,618.29,0,1.07,46.93,79.05,27.8,0.4936,11,250,1,SYNTHETIC-DEMO
-92.99,2.89,0.9273,662.92,1,1.078,17.3,99.08,20.96,0.2263,10,250,1,SYNTHETIC-DEMO
-97.88,-8.92,0.0915,2000.0,7,10.0,44.71,22.64,28.82,0.1336,8,125,0,SYNTHETIC-DEMO
-61.31,9.92,0.8996,95.32,0,1.112,31.59,52.51,54.58,0.018,7,500,1,SYNTHETIC-DEMO
-65.36,14.97,1.0,387.51,0,1.0,73.63,54.95,30.2,0.1336,8,125,1,SYNTHETIC-DEMO
-87.16,4.17,1.0,420.98,0,1.0,91.93,18.92,55.32,0.0668,8,250,1,SYNTHETIC-DEMO
-113.53,-3.23,0.6325,550.73,2,1.581,16.13,39.97,53.46,0.0719,7,125,1,SYNTHETIC-DEMO
-88.8,-3.6,0.6672,160.44,0,1.499,46.12,95.93,28.71,0.0668,8,250,0,SYNTHETIC-DEMO
-73.51,5.67,1.0,398.02,0,1.0,79.52,91.33,50.88,0.1336,8,125,1,SYNTHETIC-DEMO
-122.53,-11.38,0.0051,2000.0,7,10.0,80.89,44.16,25.48,0.2468,9,125,0,SYNTHETIC-DEMO
-96.79,-3.48,0.6032,1904.93,4,1.658,36.76,93.08,16.23,0.2468,9,125,1,SYNTHETIC-DEMO
-122.23,-10.64,0.1586,1784.32,7,6.306,54.27,42.11,26.63,0.0719,7,125,0,SYNTHETIC-DEMO
-109.14,3.8,0.8719,347.63,0,1.147,69.25,65.21,32.2,0.1336,8,125,1,SYNTHETIC-DEMO
-119.01,-2.21,0.7722,616.15,0,1.295,92.84,87.18,47.2,0.2468,9,125,1,SYNTHETIC-DEMO
-62.56,14.26,0.9952,471.77,0,1.005,73.61,25.9,51.51,0.2468,9,125,1,SYNTHETIC-DEMO
-114.03,-8.14,0.2659,2000.0,7,3.761,71.18,73.89,42.22,0.4936,11,250,0,SYNTHETIC-DEMO
-115.24,-3.14,0.6834,1354.14,2,1.463,85.05,74.83,21.32,0.2468,9,125,0,SYNTHETIC-DEMO
-61.82,6.02,0.9912,316.77,0,1.009,83.63,29.67,59.99,0.036,7,250,1,SYNTHETIC-DEMO
-91.46,-1.02,0.873,152.24,0,1.145,28.93,74.94,40.79,0.0719,7,125,1,SYNTHETIC-DEMO
-75.73,7.71,1.0,493.88,0,1.0,80.2,60.92,45.35,0.2468,9,125,1,SYNTHETIC-DEMO
-103.72,-0.31,0.9646,149.94,0,1.037,21.4,34.09,26.67,0.0719,7,125,1,SYNTHETIC-DEMO
-90.36,3.41,1.0,322.92,0,1.0,20.88,62.02,20.25,0.2468,9,125,1,SYNTHETIC-DEMO
-124.55,-10.54,0.1599,2000.0,7,6.255,13.81,55.34,44.59,0.9871,11,125,0,SYNTHETIC-DEMO
-98.43,0.84,0.8963,430.34,0,1.116,62.06,96.82,21.96,0.2468,9,125,1,SYNTHETIC-DEMO
-88.92,3.99,1.0,209.82,0,1.0,34.94,93.28,57.78,0.1336,8,125,1,SYNTHETIC-DEMO
-91.56,-0.25,0.8594,316.83,0,1.164,23.39,37.04,43.54,0.2468,9,125,1,SYNTHETIC-DEMO
-98.62,-0.61,0.8221,211.1,0,1.216,32.4,44.55,57.08,0.1336,8,125,1,SYNTHETIC-DEMO
-73.79,0.79,0.9982,299.41,0,1.002,60.96,57.96,61.86,0.1234,9,250,1,SYNTHETIC-DEMO
-92.39,-5.64,0.4114,2000.0,4,2.431,92.13,92.1,40.49,0.4936,11,250,0,SYNTHETIC-DEMO
-83.65,11.12,0.9715,118.81,0,1.029,16.83,32.26,26.4,0.0668,8,250,1,SYNTHETIC-DEMO
-113.0,-2.53,0.7397,1144.99,1,1.352,27.81,48.43,52.05,0.4526,12,500,1,SYNTHETIC-DEMO
-69.0,6.49,1.0,1194.81,0,1.0,67.47,23.9,51.61,0.9871,11,125,1,SYNTHETIC-DEMO
-101.42,2.44,0.9175,148.16,0,1.09,22.39,29.89,44.86,0.0719,7,125,1,SYNTHETIC-DEMO
-93.66,-1.46,0.8705,515.1,1,1.149,87.04,69.74,53.37,0.036,7,250,1,SYNTHETIC-DEMO
-102.11,-0.14,0.8073,895.04,3,1.239,56.28,80.07,53.09,0.0719,7,125,0,SYNTHETIC-DEMO
-67.03,12.12,0.9335,198.53,0,1.071,58.6,95.1,15.72,0.036,7,250,1,SYNTHETIC-DEMO
-66.45,4.53,0.9686,383.11,0,1.032,90.81,87.96,53.18,0.0719,7,125,1,SYNTHETIC-DEMO
-110.42,-4.33,0.5195,864.86,1,1.925,69.54,85.78,28.64,0.2468,9,125,1,SYNTHETIC-DEMO
-76.07,1.15,0.9181,197.55,0,1.089,42.18,70.72,21.3,0.0719,7,125,1,SYNTHETIC-DEMO
-118.31,-1.65,0.6947,201.2,0,1.44,64.44,88.43,45.79,0.0334,8,500,1,SYNTHETIC-DEMO
-123.06,-5.05,0.4507,266.12,0,2.219,14.66,85.11,38.03,0.2263,10,250,1,SYNTHETIC-DEMO
-70.62,11.45,1.0,196.33,0,1.0,63.57,25.62,54.34,0.036,7,250,1,SYNTHETIC-DEMO
-116.47,-1.17,0.8982,626.97,0,1.113,68.84,37.89,50.11,0.4526,10,125,1,SYNTHETIC-DEMO
-114.94,-4.65,0.4407,1037.42,3,2.269,20.48,77.9,51.76,0.1336,8,125,1,SYNTHETIC-DEMO
-85.57,5.04,1.0,294.81,0,1.0,71.07,62.75,57.74,0.0719,7,125,1,SYNTHETIC-DEMO
-71.91,8.5,0.9843,169.53,0,1.016,12.64,43.87,58.5,0.1234,9,250,1,SYNTHETIC-DEMO
-112.68,-0.6,0.9165,291.43,0,1.091,22.89,12.67,18.4,0.2468,9,125,1,SYNTHETIC-DEMO
-117.58,0.74,0.8645,2000.0,1,1.157,47.35,90.79,55.68,0.9871,11,125,0,SYNTHETIC-DEMO
-119.97,-8.81,0.1889,2000.0,6,5.294,68.97,64.21,33.84,0.4526,10,125,0,SYNTHETIC-DEMO
-123.38,-12.41,0.1462,2000.0,7,6.838,59.91,75.27,21.1,0.4526,10,125,0,SYNTHETIC-DEMO
-117.43,-8.04,0.1943,2000.0,7,5.148,21.17,78.93,30.19,0.1336,8,125,0,SYNTHETIC-DEMO
-63.73,10.72,1.0,114.65,0,1.0,8.98,52.93,22.97,0.0719,7,125,1,SYNTHETIC-DEMO
-118.81,-3.25,0.7433,596.7,0,1.345,42.77,87.66,25.29,0.4526,10,125,0,SYNTHETIC-DEMO
-86.16,1.47,0.8609,799.95,1,1.162,64.73,27.76,25.58,0.2263,10,250,1,SYNTHETIC-DEMO
-65.14,7.76,0.9427,2000.0,1,1.061,35.96,74.77,63.9,1.8104,12,125,1,SYNTHETIC-DEMO
-84.19,1.03,0.8434,220.67,0,1.186,35.5,48.5,41.07,0.1336,8,125,1,SYNTHETIC-DEMO
-122.87,-6.09,0.35,315.92,0,2.857,59.68,47.69,32.99,0.1336,8,125,1,SYNTHETIC-DEMO
-86.23,1.01,0.922,230.27,0,1.085,49.69,67.15,49.58,0.1132,10,500,1,SYNTHETIC-DEMO
-66.3,14.15,1.0,419.89,0,1.0,85.56,38.13,19.72,0.1336,8,125,1,SYNTHETIC-DEMO
-104.03,3.62,0.9485,1102.68,0,1.054,42.51,36.75,63.02,0.9871,11,125,1,SYNTHETIC-DEMO
-104.61,1.38,1.0,1041.36,0,1.0,20.6,67.37,63.51,0.9871,11,125,1,SYNTHETIC-DEMO
-108.82,-2.1,0.7414,470.98,1,1.349,20.27,53.95,39.52,0.1336,8,125,1,SYNTHETIC-DEMO
-92.14,5.95,1.0,172.49,0,1.0,5.57,74.77,40.29,0.1132,10,500,1,SYNTHETIC-DEMO
-109.53,-2.04,0.8588,313.76,0,1.164,25.85,38.5,45.89,0.2263,10,250,1,SYNTHETIC-DEMO
-77.95,6.08,1.0,231.87,0,1.0,61.27,27.27,24.03,0.0719,7,125,1,SYNTHETIC-DEMO
-83.08,-1.82,0.7585,1024.7,0,1.318,25.79,69.51,27.08,0.9871,11,125,1,SYNTHETIC-DEMO
-98.95,1.17,0.9271,349.3,0,1.079,46.42,13.11,47.09,0.2468,9,125,0,SYNTHETIC-DEMO
-78.03,0.97,0.9247,486.45,0,1.081,9.07,49.55,36.68,0.4526,10,125,1,SYNTHETIC-DEMO
-118.6,-6.06,0.3166,584.07,2,3.158,36.31,19.4,26.41,0.0668,8,250,1,SYNTHETIC-DEMO
-76.28,6.52,0.9711,1139.43,0,1.03,61.15,82.24,27.72,0.9871,11,125,1,SYNTHETIC-DEMO
-85.81,0.4,0.9019,699.53,1,1.109,81.55,57.16,26.73,0.1336,8,125,1,SYNTHETIC-DEMO
-84.04,5.66,1.0,84.41,0,1.0,21.9,91.5,47.48,0.018,7,500,1,SYNTHETIC-DEMO
-120.8,-1.52,0.7022,2000.0,2,1.424,22.18,15.08,30.43,0.9871,11,125,1,SYNTHETIC-DEMO
-84.82,0.7,0.97,203.08,0,1.031,50.72,49.67,26.11,0.0719,7,125,1,SYNTHETIC-DEMO
-92.88,2.19,0.9007,381.45,0,1.11,72.99,83.95,52.54,0.1336,8,125,1,SYNTHETIC-DEMO
-93.42,-2.72,0.7567,1920.57,0,1.322,45.72,62.79,61.42,1.8104,12,125,1,SYNTHETIC-DEMO
-104.08,-5.1,0.5441,2000.0,3,1.838,9.72,87.75,45.51,0.9052,12,250,0,SYNTHETIC-DEMO
-124.51,-5.04,0.5678,412.63,0,1.761,56.64,18.29,45.28,0.2468,9,125,0,SYNTHETIC-DEMO
-97.53,3.11,1.0,481.18,0,1.0,74.82,60.1,16.4,0.2468,9,125,1,SYNTHETIC-DEMO
-98.94,-5.02,0.5783,481.05,1,1.729,19.53,93.92,62.45,0.1336,8,125,0,SYNTHETIC-DEMO
-97.52,7.79,1.0,455.48,0,1.0,93.14,11.52,54.93,0.1336,8,125,1,SYNTHETIC-DEMO
-85.22,1.96,0.9868,97.79,0,1.013,32.64,77.29,21.71,0.0334,8,500,1,SYNTHETIC-DEMO
-105.51,-0.65,0.8911,459.9,0,1.122,71.99,81.0,51.94,0.2468,9,125,1,SYNTHETIC-DEMO
-107.49,-3.74,0.6268,164.65,0,1.595,10.63,47.24,63.64,0.1132,10,500,1,SYNTHETIC-DEMO
-92.64,0.84,0.9656,299.4,0,1.036,62.19,33.84,49.05,0.1132,10,500,1,SYNTHETIC-DEMO
-86.5,8.69,0.9864,282.63,0,1.014,61.58,25.94,48.46,0.1132,10,500,1,SYNTHETIC-DEMO
-88.12,8.24,1.0,241.65,0,1.0,66.7,79.55,49.19,0.036,7,250,1,SYNTHETIC-DEMO
-67.69,2.3,0.9976,223.23,0,1.002,42.1,46.02,34.23,0.1336,8,125,1,SYNTHETIC-DEMO
-75.01,4.28,0.9741,345.27,0,1.027,87.31,69.24,53.19,0.018,7,500,1,SYNTHETIC-DEMO
-121.61,4.93,0.9843,356.76,0,1.016,45.56,11.69,30.68,0.2468,9,125,1,SYNTHETIC-DEMO
-88.37,1.39,0.9562,366.81,0,1.046,74.11,16.14,15.27,0.1336,8,125,1,SYNTHETIC-DEMO
-97.84,2.02,0.9097,1181.47,0,1.099,64.42,71.28,28.76,0.9871,11,125,1,SYNTHETIC-DEMO
-101.53,3.59,0.9801,278.56,0,1.02,57.59,31.04,51.54,0.1336,8,125,1,SYNTHETIC-DEMO
-62.74,12.3,1.0,239.4,0,1.0,60.94,22.08,26.34,0.0719,7,125,1,SYNTHETIC-DEMO
-95.31,-8.69,0.1483,1882.04,7,6.742,81.81,40.51,24.52,0.0719,7,125,0,SYNTHETIC-DEMO
-78.24,6.61,1.0,784.03,0,1.0,88.95,93.74,18.07,0.4526,10,125,1,SYNTHETIC-DEMO
-62.14,15.0,0.9076,482.28,0,1.102,77.92,46.24,28.33,0.2468,9,125,1,SYNTHETIC-DEMO
-115.18,-3.69,0.5534,478.88,1,1.807,61.17,61.92,26.12,0.0719,7,125,1,SYNTHETIC-DEMO
-121.45,-9.01,0.2446,502.8,2,4.088,35.84,70.17,18.76,0.036,7,250,0,SYNTHETIC-DEMO
-104.61,-4.73,0.6075,1765.76,2,1.646,41.61,57.39,40.05,0.4526,10,125,1,SYNTHETIC-DEMO
-122.11,-6.22,0.3937,805.56,3,2.54,26.74,82.93,64.47,0.0719,7,125,0,SYNTHETIC-DEMO
-117.41,-1.99,0.7887,526.9,0,1.268,32.02,86.3,55.54,0.4526,10,125,1,SYNTHETIC-DEMO
-60.54,15.0,0.9816,766.83,0,1.019,90.77,66.4,22.33,0.4526,10,125,1,SYNTHETIC-DEMO
-62.59,8.34,1.0,158.85,0,1.0,37.31,78.79,54.68,0.0719,7,125,1,SYNTHETIC-DEMO
-80.07,6.95,1.0,243.17,0,1.0,58.16,73.44,39.94,0.0719,7,125,1,SYNTHETIC-DEMO
-76.06,0.58,0.834,1856.37,0,1.199,6.84,22.85,30.53,1.8104,12,125,1,SYNTHETIC-DEMO
-115.87,-9.86,0.1251,2000.0,7,7.992,43.41,55.15,23.6,0.1336,8,125,0,SYNTHETIC-DEMO
-86.31,1.68,1.0,393.05,0,1.0,81.14,52.05,54.68,0.1336,8,125,1,SYNTHETIC-DEMO
-114.96,-2.18,0.6695,410.59,0,1.494,88.24,23.15,59.26,0.1132,10,500,1,SYNTHETIC-DEMO
-100.4,-0.4,0.803,2000.0,1,1.245,55.06,19.76,41.2,0.9871,11,125,1,SYNTHETIC-DEMO
-102.55,-0.45,0.8631,2000.0,1,1.159,49.54,14.78,26.55,0.9052,12,250,1,SYNTHETIC-DEMO
-85.09,2.77,0.9807,274.24,0,1.02,8.02,16.21,27.76,0.2263,10,250,1,SYNTHETIC-DEMO
-119.82,-5.05,0.5362,534.25,1,1.865,45.29,17.79,40.6,0.1336,8,125,1,SYNTHETIC-DEMO
-118.27,-5.6,0.3776,438.58,2,2.649,43.93,51.46,38.17,0.018,7,500,0,SYNTHETIC-DEMO
-85.35,-1.06,0.8481,410.72,0,1.179,61.84,27.94,29.06,0.2263,10,250,0,SYNTHETIC-DEMO
-83.65,-1.13,0.7931,381.46,0,1.261,59.16,78.57,58.42,0.2468,9,125,1,SYNTHETIC-DEMO
